gene	n_merged_intervals	total_band_width	frac_holdouts_outside
IL12RB2	1	3459.0400321862794	0.0
SERBP1	1	14196.513060597426	0.0
GADD45A	1	23102.43003306615	0.0
GNG12	1	2203.4944993194385	0.0
GNG12-AS1	1	347.6534201403236	0.0
WLS	1	12455.97644044155	0.0
DEPDC1	1	914.7256955506723	0.0
LRRC40	1	919.7675441602285	0.0
SRSF11	1	24321.153880543865	0.0
ANKRD13C	1	1679.8837360497919	0.0
ANKRD13C-DT	1	848.3017873231898	0.0
CTH	1	537.2497541601398	0.0
ZRANB2	1	8564.948153273352	0.0
FPGT	2	1868.5447879234407	0.0
CRYZ	1	1726.6718706575407	0.0
TYW3	1	860.0100644469343	0.0
ACADM	1	2257.545279816035	0.0
RABGGTB	1	3162.7005106924694	0.0
ST6GALNAC3	2	3439.220078348482	0.0
TPI1P1	1	451.46834671052216	0.0
PIGK	1	2419.7624131753732	0.0
AK5	1	1737.67969736171	0.0
ZZZ3	1	2118.515386854591	0.0
USP33	1	3948.280991727558	0.0
MIGA1	1	1361.2131438254132	0.0
NEXN	2	3946.3137536764507	0.0
FUBP1	1	8867.467801395092	0.0
DNAJB4	1	4743.003136501176	0.0
PTGFR	1	440.6886277678185	0.0
IFI44L	2	30815.824900791555	0.0
IFI44	1	19625.01120236825	0.0
LINC01781	1	322.9668962991143	0.0
PRKACB	1	8728.3067634443	0.0
RPF1	1	2356.0161608136546	0.0
GNG5	1	25674.01989024192	0.0
SPATA1	1	454.51978345737894	0.0
CTBS	1	10097.35920428736	0.0
ENSG00000284882	1	3168.209500966296	0.0
SSX2IP	1	1282.27214014563	0.0
MCOLN2	1	3078.073132147884	0.0
C1orf52	1	1185.4518752203103	0.0
BCL10	1	3660.428174036731	0.0
DDAH1	2	1216.6353272961542	0.0
CCN1	1	3554.439716931843	0.0
ZNHIT6	1	1711.8592669877569	0.020000000000000018
LINC02795	1	294.41544108190715	0.0
ODF2L	1	2557.4191346509087	0.0
CLCA4-AS1	1	202.73683522933962	0.0
SH3GLB1	1	42574.58985012624	0.0
SELENOF	1	14671.479729718347	0.0
HS2ST1	1	2896.9039631037895	0.0
LMO4	1	2199.7625754162636	0.0
PKN2	1	6674.399428262126	0.0
GTF2B	1	3142.028819342725	0.0
KYAT3	1	2612.7139801659123	0.0
RBMXL1	1	1684.3410680075174	0.0
GBP3	1	4806.428078783639	0.0
GBP1	1	37462.572964412444	0.0
PTGES3P1	1	1920.291124971975	0.0
GBP2	1	83328.5679431992	0.0
ENSG00000289582	2	5167.9566579614675	0.0
GBP4	1	21273.988284922747	0.0
GBP5	2	142995.34877361762	0.0
GBP6	1	666.1930564093411	0.0
LRRC8B	1	1009.6961869759064	0.0
LRRC8C-DT	1	631.2373724796217	0.0
LRRC8C	1	5754.043748006596	0.0
LRRC8D	1	3215.978846420036	0.0
ZNF326	1	2007.0551050546005	0.0
ZNF644	2	2004.2678518262592	0.0
CDC7	1	1022.4602816779536	0.040000000000000036
TGFBR3	1	9331.521946586183	0.0
BTBD8	1	510.87099139435924	0.0
GLMN	1	478.476484373328	0.0
RPAP2	1	2286.7664288990463	0.0
GFI1	1	5258.502562201352	0.0
EVI5	1	1638.4314301890213	0.0
RPL5	1	64738.41409063233	0.0
DIPK1A	1	1039.8013028635835	0.0
MTF2	1	3492.4131098204584	0.0
TMED5	1	15250.4571738346	0.0
CCDC18	1	597.9163020264447	0.0
CCDC18-AS1	1	2300.7974896656074	0.0
DR1	1	9676.946387486454	0.0
FNBP1L	1	1537.5163800250373	0.0
BCAR3	1	411.1947357722119	0.0
DNTTIP2	1	6421.644553483271	0.0
GCLM	1	4110.403388196236	0.0
ARHGAP29	1	656.9072277013606	0.0
ABCD3	2	3339.742329236745	0.0
F3	2	2247.536105442714	0.0
CNN3	1	3882.3368163516056	0.0
ALG14	1	428.9987980564104	0.0
TLCD4	2	6192.555980806259	0.0
RWDD3	1	587.4584661544882	0.0
EEF1A1P11	1	1510.1278604003708	0.0
RPL7P9	1	503.261881546706	0.0
PTBP2	1	2095.8647673671185	0.0
DPYD	1	14507.866853656114	0.0
PALMD	2	1453.0615250843334	0.0
FRRS1	1	723.8601179341011	0.0
AGL	1	1872.7567634047148	0.0
SLC35A3	1	2008.2225721833636	0.0
MFSD14A	1	6182.6919445072235	0.0
SASS6	2	741.0506525591938	0.0
TRMT13	1	1496.596017481049	0.0
DBT	1	1204.6988315633703	0.0
RTCA-AS1	1	543.0687016632592	0.0
RTCA	1	1930.1899186116489	0.0
CDC14A	1	2423.2109778772	0.0
VCAM1	2	3897.5538161745894	0.0
EXTL2	1	557.2832082340942	0.0
SLC30A7	1	4363.521669719613	0.0
DPH5	1	1235.617969739799	0.0
DPH5-DT	1	1682.082924526036	0.0
S1PR1-DT	1	307.8852180228938	0.0
S1PR1	1	14340.942833344741	0.0
RNPC3	1	1617.819796631168	0.0
AMY2B	1	1946.1850609898777	0.0
PRMT6	1	795.0444954920774	0.0
VAV3	1	7294.137458763552	0.0
VAV3-AS1	1	483.31908404024955	0.0
SLC25A24	1	4580.430970693334	0.0
EEIG2	2	3537.533176076323	0.0
HENMT1	1	2198.0394374289663	0.0
PRPF38B	1	8333.91408153346	0.0
STXBP3	2	8200.643484489814	0.0
GPSM2	1	976.8835568591047	0.0
CLCC1	1	991.5515635984784	0.0
WDR47	1	1396.7884754414692	0.0
TAF13	2	4567.150283893314	0.0
TMEM167B-DT	1	337.6958821344903	0.0
TMEM167B	1	9905.510133709242	0.0
ELAPOR1	1	25285.24708867074	0.0
SARS1	1	14450.880909166744	0.0
CELSR2	1	953.3780061095293	0.0
PSRC1	1	1672.6479936352448	0.0
SORT1	1	44613.017366211076	0.0
ENSG00000308734	1	261.8274424312696	0.0
PSMA5	1	5859.534132208514	0.0
ATXN7L2	1	1141.9376557477758	0.0
CYB561D1	1	3803.743523034492	0.0
AMIGO1	1	1881.5511440831044	0.0
GNAI3	1	27465.617373108915	0.0
GNAT2	1	263.51224298074607	0.0
AMPD2	1	65658.20262120706	0.0
GSTM4	1	2808.1469051761	0.0
GSTM2	1	7201.286076397092	0.0
GSTM1	3	13239.795347257445	0.0
GSTM5	1	412.03070814587426	0.0
GSTM3	1	2196.919459417544	0.0
CSF1	1	11354.822852315596	0.0
AHCYL1	1	4672.020968509626	0.0
STRIP1	1	3326.733679109535	0.0
ENSG00000258634	1	590.6446594464553	0.0
KCNC4	2	3487.9949900364772	0.0
RBM15-AS1	1	327.99982812675313	0.0
RBM15	1	2726.1360389712113	0.0
LAMTOR5-AS1	1	1834.5076853679793	0.0
SLC16A4	2	376.43105285199545	0.0
LAMTOR5	1	9917.230913225645	0.0
KCNA2	1	395.97340423512765	0.0
KCNA3	2	15699.365836611254	0.0
ENSG00000288803	3	1408.323128709721	0.0
CD53	1	134620.8565325145	0.0
ENSG00000232811	1	234.39016251431252	0.0
LRIF1	1	2954.1141324006194	0.0
DRAM2	1	4536.530658612282	0.0
CEPT1	1	3783.1591936437144	0.0
DENND2D	2	19998.558679919806	0.0
CHI3L2	1	6681.908119446621	0.0
OVGP1	2	1845.0718685309434	0.0
WDR77	1	1228.2507937466019	0.0
ATP5PB	1	10125.625048395155	0.0
C1orf162	1	64609.872856513255	0.0
TMIGD3	1	5553.560157457449	0.0
ADORA3	1	1164.8170194358395	0.0
RAP1A	1	16861.371688232783	0.0
LINC01160	1	209.37209922085677	0.0
INKA2	1	36167.24156752739	0.0
DDX20	1	1468.7090493808673	0.0
CTTNBP2NL	1	646.1973517918867	0.0
WNT2B	1	369.6536907789267	0.0
ST7L	1	687.1798221843136	0.0
CAPZA1	1	64946.3896074763	0.0
MOV10	1	10046.323262452495	0.0
RHOC	1	15506.912984736126	0.0
PPM1J	1	296.82610678640094	0.0
SLC16A1-AS1	1	728.8938670520661	0.0
SLC16A1	1	5084.974000681954	0.0
LRIG2	1	2397.7896528770057	0.0
MAGI3	1	527.0918429899887	0.0
PHTF1	1	9288.893671927532	0.0
ENSG00000232450	1	586.1747618560057	0.0
RSBN1	1	6130.5014890871	0.0
AP4B1-AS1	1	524.4594946406393	0.0
PTPN22	2	7506.585111896967	0.0
BCL2L15	1	1671.345938807359	0.0
AP4B1	1	2580.7896202960756	0.0
DCLRE1B	1	1692.4811167634641	0.0
HIPK1	1	25043.182191535943	0.0
OLFML3	1	742.134726689546	0.0
TRIM33	1	6100.528145972429	0.0
BCAS2	1	3248.2994736197616	0.0
DENND2C	1	576.4697880868347	0.0
NRAS	1	3493.7595540223783	0.0
CSDE1	1	27590.73158617885	0.0
SIKE1	1	2460.1349599305568	0.0
TSPAN2	1	9852.273275567852	0.0
VANGL1	2	475.5221204311404	0.0
SLC22A15	1	5008.3309180191845	0.0
MAB21L3	1	1331.6563241889467	0.0
ATP1A1	1	16747.883388101236	0.0
ATP1A1-AS1	1	3121.756692228611	0.0
ENSG00000224950	1	1472.8934178757954	0.0
ENSG00000286276	1	403.8136736191518	0.0
CD58	1	5071.989720923599	0.0
NAP1L4P1	1	415.66049633347143	0.0
CD2	2	20597.19952241196	0.0
PTGFRN	1	696.04128060403	0.0
CD101	1	2179.5959609370716	0.0
TTF2	1	1426.210510416294	0.0
MAN1A2	1	2418.598544777441	0.0
TENT5C	1	101521.37115986958	0.0
GDAP2	1	1976.9573456343328	0.0
WDR3	1	1469.555241513338	0.0
WARS2	1	634.522157680813	0.0
WARS2-AS1	1	719.9141556697139	0.0
ZNF697	1	987.746428462569	0.0
PHGDH	1	4589.213642051148	0.0
HMGCS2	2	10422.330229315015	0.0
NOTCH2	1	49584.816345084495	0.0
SEC22B	1	7337.4275075198175	0.0
ENSG00000290569	1	359.72489924086346	0.0
NBPF8	1	2648.2545454480996	0.0
ENSG00000296642	1	1012.907369512465	0.0
PDE4DIPP2	1	303.3923285274426	0.0
ENSG00000290999	1	396.5654827237518	0.0
NBPF26	1	3429.507356458701	0.0
LINC00623	1	2082.5193699212923	0.0
FCGR1BP	1	3910.149022016579	0.0
H2BP1	1	678.9641959911623	0.0
ENSG00000227193	1	191.25833675950804	0.0
SRGAP2C	1	1084.293389439663	0.020000000000000018
EMBP1	1	1311.5006626508668	0.0
ENSG00000307137	2	795.0900985683879	0.0
H3-7	1	371.83676109658234	0.0
NBPF15	2	3563.63571377224	0.0
SRGAP2B	1	429.5102598332554	0.0
LINC01145	1	1186.3680506912665	0.0
ENSG00000223612	1	193.10502756684915	0.0
NBPF20	2	860.834785127523	0.0
GPR89A	1	378.08376626914185	0.0
CD160	1	4276.378115784927	0.0
RNF115	1	4001.6452390153245	0.020000000000000018
POLR3C	1	2213.7849482980987	0.0
NUDT17	1	209.00772442456642	0.0
PIAS3	1	2112.3021842279272	0.0
ANKRD35	1	467.41537296159737	0.0
ITGA10	2	1577.256099340193	0.0
PEX11B	1	3160.986565798729	0.0
RBM8A	1	4338.513676138213	0.0
LIX1L-AS1	1	246.26071848606261	0.0
LIX1L	1	5137.181399267546	0.0
ANKRD34A	1	731.1387895139111	0.0
POLR3GL	1	3029.59170243082	0.0
TXNIP	1	435339.46754299407	0.0
HJV	1	2091.724277620167	0.0
NBPF10	1	1392.65894276588	0.0
ENSG00000290578	1	195.1387091438612	0.0
ENSG00000287978	1	1200.1224320066879	0.0
NBPF12	1	1783.4964900355712	0.0
ENSG00000310005	1	412.36711493053673	0.0
PRKAB2	1	2357.9450615890933	0.0
FMO5	1	684.2220076191799	0.0
CHD1L	1	4008.0775576489423	0.0
BCL9	1	1795.3534346785689	0.0
ACP6	1	10329.890782173548	0.0
GPR89B	1	475.3794764516159	0.0
NBPF11	1	1332.8973000471758	0.0
LINC01138	1	3398.9865254382016	0.0
PDE4DIPP6	1	884.1695988354212	0.0
ENSG00000225871	1	265.6233366368555	0.0
NBPF14	1	2479.1345330719173	0.0
NOTCH2NLB	1	176.74879906120654	0.0
PDE4DIP	2	9124.41847152128	0.0
NBPF9	2	1970.669842838242	0.0
ENSG00000274265	1	629.9117285431955	0.0
ENSG00000291233	2	1345.2206097152166	0.0
NOTCH2NLC	1	706.8589325993979	0.0
NBPF19	2	3376.6931382592306	0.0
LINC00869	1	1601.37194997553	0.0
FCGR1A	1	20840.540251385657	0.0
H2BC18	1	12748.38889569171	0.0
ENSG00000233030	1	902.9310609760564	0.0
ENSG00000301450	1	1390.6420951513935	0.0
H3C13	1	478.4768976799985	0.0
ENSG00000290791	1	2253.6107636162574	0.0
ENSG00000290792	1	4841.45819672015	0.0
H2AC19	1	864.2335138101345	0.0
H2BC21	1	85788.12711759309	0.0
H2AC20	1	2665.7812500409996	0.0
BOLA1	1	1542.2958170365723	0.0
SV2A	1	1195.7674200675951	0.0
SF3B4	1	8374.006156942969	0.0
ENSG00000305630	1	173.44799494946577	0.0
MTMR11	1	2231.5267262178154	0.0
OTUD7B	1	1509.6243377872172	0.0
VPS45	1	2804.605653901778	0.0
PLEKHO1	1	16206.16575802579	0.0
LINC02988	1	354.482838199806	0.0
ANP32E	1	7971.725522928577	0.0
APH1A	2	11908.409462206295	0.0
MRPS21	1	3609.4780417752104	0.0
PRPF3	1	6747.808578966621	0.0
RPRD2	1	3145.5888698880517	0.0
TARS2	1	2178.343004357674	0.0
ECM1	2	4688.218796778365	0.0
ADAMTSL4-AS2	1	1036.4274414488464	0.0
ADAMTSL4	1	12339.204149599165	0.0
MCL1	2	326390.00105346483	0.0
ENSG00000289457	1	2223.4215634801103	0.0
ENSG00000290074	1	360.5426125053335	0.0
ENSA	1	10981.683338210632	0.0
GOLPH3L	1	1817.243645635723	0.0
HORMAD1	1	202.13311994886055	0.040000000000000036
CTSS	2	143577.5264377915	0.0
CTSK	1	2103.2389112222268	0.0
ARNT	1	6286.106812865617	0.0
SETDB1	1	2977.0378035310027	0.0
CERS2	1	6477.818910967717	0.0
ANXA9	1	1258.3517402371097	0.0
MINDY1	1	17425.008827266578	0.0
PRUNE1	1	2605.424149223258	0.0
BNIPL	1	1091.1094691719113	0.0
C1orf56	1	531.1879714113176	0.0
CDC42SE1	1	77028.63173508362	0.0
MLLT11	2	1795.9175836271097	0.0
GABPB2	1	2316.4141050388957	0.0
SEMA6C	1	1898.9746684982192	0.0
TNFAIP8L2	1	12262.100580701113	0.0
SCNM1	1	6007.478316743414	0.0
LYSMD1	1	1645.3070025315606	0.0
TMOD4	1	2004.4348985698505	0.0
VPS72	1	3288.7912914878307	0.0
PIP5K1A	1	3921.980995631735	0.0
PSMD4	1	14246.833371213712	0.0
ZNF687	1	10773.975744544745	0.0
PI4KB	1	7163.8620608666815	0.0
RFX5	1	5042.393428744148	0.0
SELENBP1	2	87831.02476864246	0.0
PSMB4	1	13134.930170921058	0.0
POGZ	1	7714.365615049386	0.0
TUFT1	1	2197.1483334463496	0.0
SNX27	1	16251.483836128687	0.0
CELF3	1	326.0228223010812	0.0
MRPL9	1	2319.090168690599	0.0
TDRKH	1	982.3359890329011	0.0
RORC	2	7669.026682198431	0.0
C2CD4D-AS1	1	392.0012635856189	0.0
THEM5	2	2443.660318310297	0.0
THEM4	1	4431.643608482815	0.0
S100A10	1	40259.038061716885	0.0
S100A11	2	388383.4273113431	0.0
FLG	1	863.411318812024	0.0
FLG2	1	732.7733118477573	0.0
CRNN	5	13434.010037695929	0.0
ENSG00000289062	1	618.624591877612	0.0
SPRR3	5	18142.90920857061	0.0
S100A9	1	3851890.9446516302	0.0
S100A12	2	478651.29696834	0.0
S100A8	1	1722960.2357467036	0.0
ENSG00000238279	1	257.0856887616164	0.0
S100A6	1	164609.67774641328	0.0
S100A4	1	242209.7093157892	0.0
ENSG00000306517	1	578.1679007696154	0.0
S100A16	1	3666.1935465345314	0.0
S100A14	4	3683.6078598454424	0.0
S100A13	1	1187.2041589556645	0.0
S100A1	1	361.22009386706765	0.0
CHTOP	1	7603.902918523403	0.0
SNAPIN	1	2099.6038280515545	0.0
ILF2	1	13418.691581911387	0.0
NPR1	1	1579.483264737648	0.0
INTS3	1	14189.933472975592	0.0
SLC27A3	1	4201.543184445341	0.0
GATAD2B	1	18051.395238592093	0.0
ENSG00000284738	1	578.2468309109596	0.0
DENND4B	1	19250.92109919756	0.0
CRTC2	1	18817.641280717988	0.0
SLC39A1	1	8880.903395564093	0.0
CREB3L4	1	903.6048814032716	0.0
JTB	1	15339.50165626988	0.0
RAB13	1	4991.918317687781	0.0
RPS27	2	98022.22116231422	0.0
TPM3	1	70811.61720510421	0.0
C1orf43	1	9914.91110936437	0.0
UBAP2L	1	15872.524040244456	0.0
HAX1	1	5302.342390892337	0.0
AQP10	1	2489.1406252084726	0.0
ATP8B2	1	13948.3953881459	0.0
IL6R	1	54668.407360347686	0.0
SHE	1	397.99945668706005	0.0
UBE2Q1	1	4929.855777348731	0.0
ADAR	1	73516.52815432944	0.0
ENSG00000287064	1	153.48228888203855	0.0
KCNN3	1	978.6520598050067	0.0
PMVK	2	3773.822241927071	0.020000000000000018
ENSG00000270361	1	250.57084795675954	0.020000000000000018
ENSG00000310191	1	1551.5475472809558	0.0
PBXIP1	1	38863.35842541355	0.0
PYGO2	1	5877.420573791066	0.0
SHC1	1	5588.667165178396	0.0
CKS1B	1	2193.1994683534945	0.0
FLAD1	1	3128.3517737667253	0.0
ZBTB7B	1	43394.025243478645	0.0
DCST2	1	242.72578983164624	0.0
ADAM15	1	11132.121770702828	0.0
EFNA4	1	512.0456242217041	0.0
EFNA3	1	280.19002223642764	0.0
EFNA1	1	1901.3751437607286	0.0
SLC50A1	1	3231.523591797443	0.0
DPM3	1	1407.1152927939504	0.0
KRTCAP2	1	5805.702781169846	0.0
TRIM46	1	1625.537807810196	0.0
MUC1	1	1291.244107353597	0.0
THBS3-AS1	1	495.9272051201849	0.0
THBS3	1	1697.2427512437903	0.0
MTX1	1	879.7450407822147	0.0
GBA1LP	1	3345.7833587345076	0.0
ENSG00000302966	1	649.5293171564043	0.0
GBA1	1	16865.04526221784	0.0
ENTREP3	1	2095.1363062286714	0.0
SCAMP3	1	6984.454539738174	0.0
CLK2	1	4324.010714562258	0.0
HCN3	2	597.1539599647051	0.0
PKLR	1	2025.8767277489221	0.0
FDPS	1	2863.6590872574457	0.0
RUSC1-AS1	1	1072.1657331585172	0.0
RUSC1	1	3402.2324006487793	0.0
ASH1L	1	5730.478563745039	0.0
ASH1L-AS1	1	1025.208343471294	0.0
MSTO1	1	1141.0765252241865	0.0
ENSG00000287839	2	3375.3602258067	0.0
YY1AP1	1	23841.420846107234	0.0
DAP3	1	6330.823325913272	0.0
GON4L	1	6002.360609729304	0.0
SYT11	1	5316.418694986619	0.0
RIT1	1	10505.399572245751	0.0
KHDC4	1	6810.444308024308	0.020000000000000018
ARHGEF2	1	20135.438110054376	0.0
ARHGEF2-AS2	1	898.490155441798	0.0
SSR2	1	21224.233871629312	0.0
UBQLN4	1	4229.888909737081	0.0
LAMTOR2	1	5090.751207986682	0.0
LMNA	2	26141.673173078678	0.0
SEMA4A	1	52253.054970277226	0.0
SLC25A44	1	23139.43296635609	0.0
PMF1	1	6715.998016550491	0.0
BGLAP	1	385.3366603509002	0.0
PAQR6	1	6582.235876455394	0.0
SMG5	1	25084.131584284263	0.0
TMEM79	1	1564.910566823411	0.0
GLMP	1	6281.739375956816	0.0
CCT3	1	19721.1699027916	0.020000000000000018
MIR9-1HG	1	281.61411461848564	0.0
MEF2D	1	28253.417612739777	0.0
IQGAP3	2	4977.552572107472	0.0
TTC24	2	1733.8902675624079	0.0
NAXE	1	3790.3487874576026	0.0
GPATCH4	1	1757.5810022647966	0.0
NES	1	1368.2088167384154	0.0
CRABP2	1	660.0697525308308	0.0
ENSG00000303159	1	467.9424477651046	0.0
ISG20L2	1	5153.633953013121	0.0
METTL25B	1	2771.851300135973	0.0
MRPL24	1	3107.11666787878	0.0
HDGF	1	77333.14376959282	0.0
PRCC	1	6094.211571516877	0.0
SH2D2A	1	43554.199529107354	0.0
NTRK1	1	359.77251727679715	0.0
PEAR1	1	3036.2903472346875	0.0
ARHGEF11	1	11792.389229633614	0.0
ETV3	1	3644.4280180835663	0.0
LINC02772	1	6648.809767195926	0.0
FCRL5	1	11263.105846249786	0.0
FCRL3	2	8921.937660196514	0.0
FCRL2	2	5088.0157978859825	0.0
FCRL1	1	8395.202284218316	0.0
CD5L	2	7089.254477069984	0.0
CD1D	1	5149.850592604855	0.0
CD1A	2	15015.332084377023	0.0
CD1C	2	6772.0558998814195	0.0
OR10Z1	2	1407.4408958178374	0.0
SPTA1	1	30002.691110371212	0.0
OR6N1	1	345.7852337722604	0.0
MNDA	1	254966.74891661294	0.0
PYHIN1	1	9749.456925231932	0.0
IFI16	1	35282.057907452094	0.0
AIM2	1	11493.682227449715	0.0
ACKR1	1	7443.232875816978	0.0
FCER1A	1	2950.5839127400886	0.0
APCS	2	12313.493307220097	0.0
CRP	3	81924.3770176327	0.0
DUSP23	1	3728.0535630105746	0.0
FCRL6	1	13988.134152222232	0.0
SLAMF8	1	1886.9581549301104	0.0
VSIG8	2	574.776256073427	0.020000000000000018
ENSG00000272668	1	1016.9675276654696	0.020000000000000018
CFAP45	1	3721.379731615282	0.0
ENSG00000279430	2	693.125879776993	0.0
TAGLN2	1	299071.5669859624	0.0
SLAMF9	1	464.06026338367036	0.0
PIGM	1	1375.501841796692	0.0
IGSF8	1	4502.164125993598	0.0
ATP1A2	1	5252.909713945579	0.0
ATP1A4	1	371.37756702611813	0.0
CASQ1	1	9032.240217345958	0.0
PEA15	1	9275.720305120067	0.0
DCAF8	1	14686.184967030746	0.0
PEX19	1	3827.042516726099	0.0
COPA	1	18928.82517841254	0.0
NCSTN	1	22567.745639633365	0.0
NHLH1	1	387.5440268691199	0.020000000000000018
SLAMF6	1	16301.026587149823	0.0
CD84	1	9916.343278753999	0.0
SLAMF1	2	9919.010432477855	0.0
ENSG00000228863	1	513.6372628481971	0.0
CD48	1	15535.783654683246	0.0
SLAMF7	1	26999.777982585758	0.0
LY9	2	28961.493335489704	0.020000000000000018
CD244	1	12317.746393826692	0.0
ITLN1	1	51260.40636363615	0.0
F11R	1	16592.36783862754	0.0
TSTD1	1	2288.110510192498	0.0
USF1	1	14707.145358649326	0.0
ARHGAP30	1	62089.69523607892	0.0
PFDN2	1	2628.379409490675	0.0
NIT1	1	3057.2154115713465	0.0
DEDD	1	4199.531039020353	0.0
UFC1	1	8935.621347134464	0.0
USP21	1	2579.5528190528967	0.0
PPOX	2	12281.155861898176	0.0
B4GALT3	1	20997.16023376028	0.0
ADAMTS4	1	786.1448481438242	0.0
NDUFS2	1	7824.94289477004	0.0
FCER1G	2	197783.25500002137	0.0
APOA2	2	150260.46318014848	0.0
TOMM40L	1	2823.5597654719027	0.0
MPZ	1	2679.1654807525038	0.0
SDHC	1	7674.7086440574985	0.0
ENSG00000289106	1	258.6732906831371	0.0
CFAP126	2	337.3046804944642	0.0
ENSG00000288670	1	365.6332506091281	0.0
ENSG00000283696	1	202.77267529232202	0.0
FCGR2A	1	89489.81419075817	0.0
ENSG00000294554	1	4906.351803376719	0.0
HSPA6	1	389794.3715979983	0.0
ENSG00000298116	1	518.7486118055826	0.020000000000000018
FCGR3A	1	72915.61816778887	0.0
FCGR2C	1	4379.078297168816	0.0
ENSG00000310471	1	5007.3696035090925	0.0
FCGR3B	4	384450.4483376788	0.0
ENSG00000301529	1	494.25702857944003	0.0
FCGR2B	2	8733.03503854054	0.0
FCRLA	3	7394.165476472711	0.0
FCRLB	1	654.6678577211368	0.0
DUSP12	1	546.9487303749994	0.0
ATF6	1	15242.17432105807	0.0
ENSG00000293219	1	349.1499701187446	0.0
OLFML2B	2	7408.164877259137	0.0
NOS1AP	1	559.9837949418554	0.0
C1orf226	2	2265.0106556282653	0.0
SH2D1B	1	11199.391097282627	0.0
UHMK1	2	10463.92067767088	0.0
UAP1	1	3256.234238428274	0.0
DDR2	2	2048.605626590853	0.0
HSD17B7	1	1948.7722223720075	0.0
RGS5	1	2432.6095450547177	0.0
NUF2	1	1314.350445558162	0.0
PBX1	1	5902.995945890989	0.0
ENSG00000269887	1	623.3958325328429	0.0
MGST3	1	4227.555171059917	0.0
ALDH9A1	1	4292.24332241842	0.0
TMCO1	1	4322.282788737781	0.0
UCK2	2	1583.5568036641052	0.020000000000000018
POGK	1	3752.061134991072	0.0
TADA1	1	761.4450431553576	0.0
ILDR2	2	665.3521979840159	0.0
GPA33	1	939.5222222096966	0.0
POU2F1	1	4908.30468857659	0.0
CD247	1	42393.1117129028	0.0
ENSG00000287218	1	589.2820790940723	0.0
CREG1	1	22749.318883906555	0.0
ENSG00000241666	1	972.4460459527727	0.0
RCSD1	1	16585.837531787893	0.0
MPZL1	1	22663.52393424788	0.0
MPC2	1	3745.6164197081634	0.0
DCAF6	1	12750.27765872069	0.0
TIPRL	1	2001.7817267469252	0.0
SFT2D2	1	6807.994512390749	0.0
TBX19	1	1580.3965352514845	0.0
XCL2	1	4555.225012786431	0.0
XCL1	1	2228.7343304402593	0.0
ATP1B1	2	1759.2861895933	0.0
NME7	1	335.02543371371564	0.0
BLZF1	1	1117.1755996522534	0.0
SLC19A2	1	1511.8539024623885	0.0
ENSG00000213062	1	509.21993656627444	0.0
F5	1	33752.824465167825	0.0
SELP	1	8663.047761575193	0.0
FIRRM	1	860.8821260595323	0.0
SELL	1	372829.894305146	0.0
METTL18	1	637.0022973368455	0.0
SCYL3	1	1820.5435498893887	0.0
KIFAP3	1	1545.393819092197	0.0
GORAB	1	585.2133557067795	0.0
FMO3	2	6439.456359674851	0.0
FMO4	1	312.93888331921653	0.0
PRRC2C	1	18971.573778614522	0.0
PFN1P1	1	376.8782562332989	0.0
VAMP4	1	2411.819657798932	0.0
METTL13	1	2365.784270555286	0.0
DNM3	1	489.7917484780356	0.0
PIGC	1	4013.1007463167216	0.020000000000000018
SUCO	1	3463.450909897967	0.0
FASLG	1	2254.3348632521943	0.0
TNFSF4	1	643.2040406211887	0.0
PRDX6-AS1	1	732.0591780272138	0.0
PRDX6	1	47180.90271811368	0.0
KLHL20	1	1584.4624166495282	0.0
CENPL	1	803.6337855473349	0.0
DARS2	1	961.8717858532387	0.0
GAS5	1	16889.17787194151	0.0
ZBTB37	2	8988.419302663411	0.0
SERPINC1	3	24138.410526968753	0.0
RC3H1	1	8694.922376643663	0.0
RABGAP1L	1	6907.102985191916	0.0
CACYBP	1	34786.60190835558	0.0
MRPS14	1	1557.9411309505754	0.0
KIAA0040	1	30693.401926413204	0.0
LINC02803	1	257.32569220075777	0.0
COP1	1	9208.768183290007	0.0
ENSG00000228686	1	237.9830504965765	0.020000000000000018
COP1-DT	1	182.83558434429622	0.0
CRYZL2P	1	440.7321082002639	0.0
RASAL2	1	222.2247282625964	0.0
ENSG00000213058	1	1545.8220998638603	0.0
RALGPS2	1	5156.985735154532	0.0
FAM20B	1	4862.8632635556005	0.0
TOR3A	1	3827.8288661247675	0.0
ABL2	1	2435.9231731172645	0.0
SOAT1	1	5454.43479685143	0.0
LINC02818	1	233.00232597547688	0.0
TOR1AIP2	1	11928.747895351928	0.0
ENSG00000272906	1	184.85526396686188	0.0
TOR1AIP1	1	12372.523489609668	0.0
CEP350	1	6721.688136651911	0.0
QSOX1	1	55564.875939600824	0.0
LHX4	1	1744.5465017734884	0.0
ACBD6	1	5892.941961024028	0.0
XPR1	1	1974.2519564987415	0.0
KIAA1614	1	647.4965894381844	0.0
ENSG00000243155	1	577.6177449626869	0.0
STX6	1	4641.974796624904	0.0
MR1	1	5488.639421794777	0.0
IER5	1	24631.064030350437	0.0
CACNA1E	1	6961.669330325041	0.0
ENSG00000302070	1	376.7166188735242	0.0
GLUL	1	422804.0728095816	0.0
RNASEL	1	6164.119086090312	0.0
RGS16	2	5562.071984954329	0.0
NPL	1	16607.381360170202	0.0
DHX9	1	12494.48007177129	0.0
LAMC1	1	2767.154207775393	0.0
