gene,train_mean_count,train_obs_sd,predicted_sd_tech,obs_sd_over_tech_sd,n_merged_intervals,total_band_width,frac_holdouts_outside
RHEB,683.9375169880378,246.38308161812017,99.25844976124594,2.4822378569357526,1,2533.2101787586907,0.0
TRBV5-1,212.93493274898086,330.2785468405518,33.190723556610145,9.950929399813424,2,6511.947704122298,0.0
TRPV6,20.300419725853267,27.944569251555468,5.327074030868277,5.245763263215002,1,377.7391126600711,0.0
TRBV28,188.10648694673722,380.7274886171405,29.692320141797953,12.822422996887653,2,6945.707773312664,0.0
TRBV29-1,289.8320685283635,497.3508584021597,44.00322233993769,11.30260085409154,2,9591.670440613862,0.0
PRSS1,166.20281286268283,656.5463314733646,26.601145895067287,24.681129680022902,2,12980.675089606724,0.0
PRSS2,218.6344773024181,1035.4960457993445,33.993157498860405,30.461896510615667,2,20112.797540482483,0.0
TRBJ1-1,21.418219206866414,28.95781489128515,5.514483243345354,5.251229102242757,2,532.8922274867061,0.0
TRBC1,4440.611168213063,4779.380736110908,625.2467921504926,7.643990814687049,2,67848.47050399292,0.0
TRBJ2-1,32.11412510316399,39.3426324444405,7.233805285846494,5.438718750339802,1,613.3829329557251,0.0
TRBJ2-3,20.254237870466596,23.886959258098287,5.319288227202027,4.490630745659547,1,248.50827959647327,0.0
TRBJ2-7,26.96062417048907,32.46498930009006,6.419297405594425,5.057405390159488,1,439.6003349044469,0.0
ENSG00000290099,97.69837478303242,111.85952180735043,16.875421017380614,6.628547026598164,1,1220.4841041946038,0.0
ENSG00000310430,76.65405902870285,87.34083162209535,13.84993200106014,6.306228190536233,1,758.6859409976715,0.0
TRBC2,6930.6883537130925,6866.510070257908,973.8612493867295,7.05080941929044,1,71305.93895301392,0.0
EPHB6,831.2210189092481,1242.1275517200668,119.88918763395309,10.360630313990812,2,22207.893596420712,0.0
TRPV5,17.78465147965699,19.941184295352304,4.897347293526686,4.071833811277906,1,185.83426676273962,0.0
TCAF1,46.65271299593974,37.48560957339539,9.450483339047672,3.966528295808077,2,611.1317944691973,0.0
LLCFC1,105.67626001961646,145.30849354518475,18.01551303409356,8.065742744610985,2,2202.291241461766,0.0
KEL,625.6347629584777,719.7758767573855,91.09030877514823,7.901783257032485,1,9824.367636636995,0.0
ENSG00000268170,187.6874563101396,257.39823642889803,29.63323217151789,8.686134368977052,1,2246.525002084692,0.0
TAS2R40,56.22451304496303,76.9944623894497,10.871244272895817,7.082396500041146,1,722.5505796104449,0.0
GSTK1,9008.745762123697,3091.494069013943,1264.7907929025753,2.444273065839811,1,24423.444397128875,0.0
CASP2,1880.0659482296242,791.5757079426875,266.75675465525467,2.967406425999173,1,7117.7805074366925,0.0
CLCN1,36.20928331672515,42.53172986491101,7.868105388441248,5.405587211299031,1,476.71475672046904,0.0
FAM131B,81.78783354185583,57.021315564253264,14.590994755844239,3.9079799916598623,1,663.3440572012257,0.0
FAM131B-AS2,688.0639798001982,484.18963855540545,99.8365262298852,4.849824576633432,1,3215.9178941635164,0.0
ZYX,59356.254986563916,26388.40274716554,8313.446359553567,3.174183317709239,1,226562.34975024863,0.0
EPHA1,376.54232621613727,163.2101757130755,56.173936531886675,2.905443089615601,1,1414.5158255409424,0.0
EPHA1-AS1,121.23092017037895,99.28566903425329,20.230938334031176,4.907615622911635,1,748.4548410015354,0.0
TCAF2,435.56903334270356,272.8271861523289,64.45221901813629,4.233014631746934,1,2932.2738417888645,0.0
ENSG00000288882,289.2129136787853,290.42223180305496,43.91625506204743,6.613091926730309,1,2997.2771609532406,0.0
TRBV27,132.59659355696448,265.45043720192353,21.84493038134974,12.151580827584311,2,4210.975085227481,0.0
TRBV25-1,40.57165940272351,77.51377404613419,8.534308789694649,9.082607151470034,1,1123.8366973379018,0.0
TRBV24-1,61.94401509501975,116.14510503793433,11.711123379694351,9.917503323320432,2,2032.874420746582,0.0
TRBV6-1,70.5558771089678,93.26852905068951,12.966389639504007,7.193099362565294,2,1542.5837276324164,0.0
TRBV4-2,104.58190129920858,201.26436472886598,17.85929542996066,11.269445959845983,1,3870.9309179081156,0.0
TRBV6-2,100.63786815817942,148.59076353011406,17.29584592044206,8.591124378281712,1,2389.1659155980283,0.0
TRBV7-2,254.90418668611346,427.9998411544436,39.09522498633624,10.947624455519293,1,7651.080672029882,0.0
TRBV6-4,17.887501613073155,29.437734295502835,4.915157251466526,5.989174463689754,1,509.9080913496391,0.0
TRBV7-3,66.32256011403304,101.45882854137788,12.350575975378304,8.214906636228369,1,1723.0286808163537,0.0
TRBV9,102.23630857699958,151.1385128102848,17.524287697063425,8.624516752005352,1,2054.5188341380162,0.0
TRBV11-2,75.86213471915313,140.76804858872106,13.735406037261264,10.248553861956974,2,2888.7275586747232,0.0
TRBV6-5,112.1912967145114,156.67739586076905,18.944505352760963,8.270334481862571,1,1987.891512234843,0.0
TRBV5-4,83.92180334670122,132.90186826718482,14.898390424980953,8.920552118458444,2,2539.481089078341,0.0
TRBV6-6,57.73709360116807,91.71969335891,11.093921955754192,8.26756251979372,1,1434.907029981828,0.0
TRBV5-5,25.39810301145093,39.00565666432366,6.167767042327741,6.324113150940727,1,723.3360285995532,0.0
TRBV7-6,49.0055915257921,80.0412263098016,9.801833111277233,8.165944614759084,1,1242.4581569165553,0.0
TRBV5-6,59.26141406462511,83.79675969866894,11.317904042914858,7.403911482278974,1,1101.2738588283285,0.0
TRBV7-9,189.5528783099029,241.15336646221414,29.896264555142213,8.066337719798351,2,3604.288535055168,0.0
TRBV13,55.09073075002925,201.79192735120367,10.7040416476976,18.85193780001859,1,3700.3204481235384,0.0
TRBV10-3,73.20086648591163,122.69183238704103,13.350088270493254,9.190338663019782,1,2054.5045450931657,0.0
TRBV11-3,18.365319432177976,36.497357804701245,4.997609889332928,7.302962538673231,1,763.8839523685431,0.0
TRBV12-3,38.8481536488568,54.568144134625605,8.272125656117082,6.596629016904922,1,872.1535396965887,0.0
TRBV12-4,65.6131392443268,105.87970607291513,12.247154218741471,8.645249678565362,1,1465.186970614911,0.0
TRBV14,47.312834271893195,116.50074100615038,9.549215585269293,12.200032554073392,2,2405.019022209224,0.0
TRBV15,43.74238716797585,73.99955682621774,9.01359846548406,8.209768508058753,1,1000.3402118142671,0.0
TRBV18,81.47517715482549,109.56428363288387,14.54592675652072,7.532299967327132,1,1587.7701726312346,0.0
TRBV19,219.3134894832877,275.8520175024024,34.08874095947628,8.092173830366084,1,3544.609381570049,0.0
TRBV20-1,337.06954426906105,464.4033268735915,50.63537050989763,9.171520267296456,1,7421.6203714985095,0.0
TRBV21-1,18.886338054882568,24.265070185786147,5.086996741821185,4.770018818038216,1,376.99345794736416,0.0
TRBV23-1,30.72677218584968,58.59262121001489,7.016538245708302,8.350645169767775,2,1142.3410308564823,0.0
ENSG00000291149,78.86268749510796,46.27562749028979,14.169030583725505,3.2659699064692402,1,435.66639162653144,0.0
ARHGEF35-AS1,34.29749749853628,27.80575450819202,7.573198588305571,3.6715998113570247,1,339.3328225493307,0.0
WDR86-AS1,57.227518652051245,60.81577569847307,11.018951897392073,5.5191978570000595,1,721.7809738861996,0.0
NOS3,44.586760283067306,48.65885258945621,9.140631950628228,5.323357602874704,1,728.3658687684356,0.0
ENSG00000284691,756.4227881845906,578.6065010293439,109.41234530019733,5.28831092544271,1,4076.945329096336,0.0
LINC00996,29.30267254130835,36.76209424446059,6.792064947815652,5.412506288869247,2,577.2492794990617,0.0
GIMAP8,1537.8533649541034,1134.4400274147472,218.84175931052792,5.183837083876762,1,7981.727637299947,0.0
GIMAP7,1247.772268529657,1018.276082714103,178.22376580332357,5.713469683037715,1,10009.113686641751,0.0
GIMAP4,5506.203565146344,3161.0918047306477,774.431692598786,4.081821334200396,1,25130.532474157833,0.0
GIMAP6,2601.759979639213,1577.911937739242,367.8004864271159,4.2901301003361345,1,13124.623701953089,0.0
GIMAP2,1747.9116059299315,1150.6510250348128,248.25336504459142,4.6349866187237065,1,9796.819379907809,0.0
GIMAP1,2112.8280388048165,1167.636978880277,299.3460498175599,3.9006259798380754,1,13689.208452716613,0.0
ENSG00000289470,19.85553193758582,21.75573915805354,5.251921367334609,4.142434289547398,1,259.15761966334156,0.0
TMEM176B,2177.8112299052154,3209.5620099804732,308.4443249448595,10.405644553694563,2,57085.55398293912,0.0
TMEM176A,1296.0410132204677,1821.1659906654527,184.98269716119773,9.845061287426526,1,31085.112822523573,0.0
AOC1,168.51605525662293,391.3478312060106,26.927870478186456,14.533189006647627,2,7849.534443197396,0.0
KCNH2,454.9134472795372,644.0528709178657,67.16442391466097,9.589196681508032,1,9875.243980058667,0.0
ATG9B,80.0391622229518,63.7097880174208,14.338828578871112,4.443165469688363,1,738.9960015970873,0.0
OR2A1-AS1,30.084388594379117,23.463350529960792,6.915473169747117,3.3928770966251602,1,235.0575579141362,0.0
ABCB8,832.8793060658076,410.777373912845,120.12145062448242,3.419683759872301,1,4301.02352521879,0.0
ASIC3,117.6562930369272,80.8761417463581,19.722554539011327,4.100693020591456,2,1166.1177167445446,0.0
CDK5,427.05751098691553,249.8202350951842,63.2587434092519,3.949181119184969,2,3652.593549631594,0.0
SLC4A2,1513.3718933219811,609.6294306688436,215.41388963635183,2.830037708793902,1,5591.567642875013,0.0
ENSG00000244151,29.509238412388473,24.305937160217052,6.82472148774589,3.561454808648164,1,183.47775414674064,0.0
FASTK,2046.9005327798218,893.0405010396862,290.11552119496895,3.0782237963736114,1,8619.258754716395,0.0
TMUB1,1927.4745803489109,832.5321509503771,273.39454353555897,3.0451673986759507,1,7478.510630276652,0.0
AGAP3,1239.5237045542567,682.9984797325296,177.06873349615302,3.8572506068518777,1,5167.427939218965,0.0
ABCF2,1120.555117023126,458.5903743598433,160.40939191531984,2.858874838213546,1,3912.7152683722093,0.0
CHPF2,2674.935426134688,1133.3859884479775,378.04551881003147,2.998014609498667,1,7981.589099110283,0.0
SMARCD3,1616.5300081390528,1170.8114350306876,229.8578857588627,5.093631794120617,1,11615.0591805929,0.0
NUB1,2180.5253880298364,919.9497410985172,308.82433252214145,2.978877129225433,1,8093.902499352308,0.0
WDR86,72.33887458701193,47.970683961357715,13.225126275643444,3.6272382555397407,1,437.3036286529606,0.0
ZNF775,211.54518941620526,98.70604486277762,32.99502971438143,2.991542838943253,1,862.7165984349913,0.0
REPIN1,1961.5484927708408,789.2827861033657,278.1652913050178,2.837459635601661,1,8972.158036699979,0.0
REPIN1-AS1,21.934795600070952,17.420709914181597,5.600450576266345,3.110590777821928,1,258.3457235801345,0.0
RARRES2,70.88976837457734,271.8726910848634,13.014868799742908,20.8893916080225,2,6498.0870875083,0.0
ARHGEF5,88.22201848594193,69.40212523694552,15.516805714525333,4.472706980662776,1,814.3107029474149,0.0
TPK1,885.6124219303831,702.4283983096283,127.50716024885584,5.508932964538604,1,4939.591940809593,0.0
CUL1,1082.4451721490423,467.2876152341099,155.07263190531376,3.0133467749449974,1,3654.3114128383977,0.0
EZH2,351.3195025884874,277.51256255488664,52.63513278608997,5.272382681785989,2,4788.698305003147,0.0
PDIA4,2232.4495089988577,1702.5927292879976,316.0941843651857,5.386346264823971,2,26362.38563599983,0.0
ZNF786,160.17225083186347,84.52245269760598,25.749042498472697,3.2825474074470704,1,757.2292019413571,0.0
ZNF425,44.63435890961931,39.61233053225396,9.14778598443167,4.330264240950646,1,305.44948599980034,0.0
ZNF398,629.6140666099108,208.46677079009424,91.64783671708824,2.2746502073324386,1,1650.8641167571016,0.0
ENSG00000306533,22.347226508475547,19.006859960057973,5.668812728239429,3.352881965102587,1,172.44094669274315,0.0
ZNF282,1390.224538916497,592.6989650723294,198.17068452116223,2.990850874358444,1,5330.099974124184,0.0
ZNF212,383.97985814256134,144.4640404549443,57.217255043758605,2.5248334675345943,1,1558.2771163017453,0.0
ZNF783,624.1504207748553,361.78203417582273,90.88234084101303,3.9807737215826546,1,3342.1210756984374,0.0
ENSG00000290600,40.65033673660971,36.900989002908986,8.546247967493398,4.317799944872415,1,317.9938554275389,0.0
ZNF777,465.36584120352774,327.61762871465413,68.62978229545277,4.7736947103263825,1,5062.100075380791,0.0
ZNF746,3881.1650773975944,1946.2123003370355,546.9228787447156,3.558476662749848,1,15473.25606389824,0.0
ENSG00000288997,70.53101968106837,66.0510180732646,12.962779969250153,5.095436181895279,1,576.687156564987,0.0
ZNF767P,984.6419644923911,477.76670804065463,141.37620029547168,3.379399835631016,1,4802.3763287044,0.0
KRBA1,299.1567255566463,137.90343969384543,45.31284316718416,3.0433632068736736,2,1883.8930312572363,0.0
ZNF467,6575.419347341907,4759.387695529812,924.1232360339978,5.1501655947483584,1,38123.90596614699,0.0
ENSG00000297944,83.3788090897287,91.74935554014601,14.820206303289732,6.190828498776016,1,766.8309217108994,0.0
SSPOP,119.6578075696121,71.53209037294174,20.007259418820762,3.5753067861784076,2,659.5623796828947,0.0
ZNF862,1163.9190945237567,584.3906453379038,166.48179841359536,3.510237460830919,1,4517.850543792191,0.0
ATP6V0E2-AS1,40.38655170561068,34.01783915803222,8.506209111910076,3.9991773903608494,1,369.6536907789267,0.0
ATP6V0E2,535.1452739123301,380.95513431783195,78.41047361194873,4.858472558183597,1,4089.218307999989,0.0
ACTR3C,27.596331588278858,17.387877951243805,6.520955368964851,2.666461732585664,1,247.65002575228752,0.0
ENSG00000293476,242.19734452837915,139.95572071313336,37.308505692156956,3.7513086658561896,1,960.7619751263785,0.0
LRRC61,241.90206130763053,132.71861643743432,37.266976852158145,3.5612928025780697,1,1321.9047601158468,0.0
APTX,416.1994076289528,138.62377552219402,61.736128539765936,2.245423851495687,1,1444.988365419023,0.0
SMU1,1828.535502151525,510.6333365778158,259.54182769193625,1.9674413990176303,1,4412.296199044162,0.0
PDK4,766.5304259885474,1333.9762080263213,110.82815864086959,12.036437529824637,2,29257.62930131035,0.0
CREM,1301.2847431419455,1523.3570526448427,185.71695561991191,8.202573898328074,1,10015.732800595688,0.0
ENSG00000272914,139.38768357961624,132.73947183390288,22.807775860876138,5.819921795250571,1,934.2770736486261,0.0
ENSG00000304783,18.421384626952808,29.525101684365403,5.0072541271445195,5.896465594647709,1,422.1039886152559,0.0
ZEB1-AS1,119.86054122135472,72.63944513476444,20.03609014558793,3.625430141656659,1,1191.6935352975756,0.0
ZEB1,656.1302607371126,424.0605593526806,95.36281179901398,4.446812665784518,1,4169.665318580875,0.0
ARHGAP12,307.6341545604215,199.44107121150975,46.5032698461268,4.288753712834259,1,2343.130418326319,0.0
KIF5B,2240.172088943636,1120.120769827299,317.17541432991413,3.5315497961711206,1,7847.815768490864,0.0
EPC1,1145.8456447655487,453.2907982892244,163.95092430565253,2.7647956253308927,1,3109.6351229446764,0.0
CCDC7,59.533692275294946,40.320255443869314,11.35786944754664,3.549984055555305,1,321.7267096828918,0.0
ITGB1,2662.2645899113477,1824.4540314669705,376.27152220856385,4.848769900943214,1,20952.48532177784,0.0
IATPR,49.50633548946706,52.49999987015084,9.876412793111784,5.315695178999251,1,547.7270726998285,0.0
NRP1,79.48783358150585,147.4660107742326,14.259271406917563,10.341763373877068,1,2872.3599505684183,0.0
PARD3,54.01316785995047,57.26038548324841,10.544887148964058,5.430156309342176,2,961.1138767142385,0.0
CUL2,469.3687094101009,218.75715357768738,69.19093598678121,3.161644664258921,1,1883.3663039799587,0.0
ENSG00000269952,22.673227098549393,34.86133623122664,5.7226830725606606,6.091781737552636,1,286.30309864028595,0.0
ENSG00000302909,15.982465185752389,18.193619468498568,4.58138334749043,3.971206530548156,1,142.29632744457186,0.0
CCNY-AS1,27.46577549131872,20.738389248505843,6.500108032084805,3.190468396238999,1,229.35297742160756,0.0
CCNY,3162.406823548741,1646.9766246503655,446.2940940781656,3.6903392774046164,1,11197.256926348738,0.0
NAMPTP1,1266.1217505900124,921.4323987752183,180.79320170295543,5.0966097734644835,1,7117.4069298179975,0.0
ZNF248,115.47587045785174,81.09552685322566,19.412252135046657,4.177543454982059,1,860.2187854745831,0.0
ZNF25,186.03930217845598,105.24477315896645,29.400807684439123,3.579655847844923,1,827.5566699486068,0.0
ZNF33A,1743.8995109032253,1322.926573972586,247.69161348705774,5.341022876584843,1,9907.541047614459,0.0
ZNF37A,208.99846483315517,112.24631412810365,32.63638288114081,3.4393000761418957,1,1204.5095815060201,0.0
HSD17B7P2,60.14202252012938,47.78912081230973,11.447115568004007,4.174774031799397,1,431.56154618590926,0.0
ENSG00000290535,254.8696265042659,137.18978415167385,39.090366411521096,3.5095548275863675,1,1464.9082016507773,0.0
ZNF37BP,278.16954163886544,170.36813273174113,42.36489232834382,4.02144614015124,1,2275.527176919808,0.0
ZNF33B,392.13658042784203,236.52785633443636,58.36137503123803,4.052815003207762,1,2445.101206864257,0.0
BMS1,710.333941373359,417.79299384575785,102.95625470755417,4.057966123889152,1,5161.8176177047135,0.0
RET,26.385979030760165,19.00886546804106,6.3270758540758605,3.0043681957433264,1,283.61489299092966,0.0
ZNF438,2604.958460285199,1741.5736369359356,368.2482948020118,4.729346100223737,1,10842.078315466004,0.0
JCAD,31.146096767518344,51.5523151075656,7.082347909204265,7.278986540687711,1,886.0829419135716,0.0
PAXX,1597.7677442995014,1099.6889934490061,227.2308481102165,4.839523341987488,1,9605.421913111533,0.0
APBB1IP,18794.275150852955,9294.15436175373,2634.7675291554365,3.52750451753629,1,68207.33807212833,0.0
ENSG00000233968,27.997443050558147,24.29572933788921,6.584909769389053,3.689607024052414,1,267.91042113948714,0.0
PLXDC2,3247.0459940692635,1545.2930337087967,458.1439475438411,3.3729421549564904,2,11618.259596901891,0.0
NEBL,71.58798631054414,98.3518656034893,13.116205475552668,7.498499911945388,1,896.0886681657588,0.0
MLLT10,482.9133873347041,252.73233853438467,71.08964794405324,3.555121537994986,1,2107.8545998149875,0.0
DNAJC1,652.0933001486385,328.9136779194613,94.7972387429296,3.469654625820978,1,3363.904217457663,0.0
COMMD3,494.36178265788794,251.6441913617039,72.69440003776434,3.461672305307921,1,2203.8295472788664,0.0
