gene,mean_cpm,mean_log2cpm,cv
MLF2,191.60717724650442,7.58951765404131,0.31693527387324294
OS9,301.59740215596076,8.24125579162944,0.3173298217181239
PSMB4,116.95971655561986,6.882150450651772,0.3173337092691729
SAR1A,66.1994943548305,6.070378472318139,0.31735828438273256
YWHAE,118.17307725545918,6.896914538854298,0.31736383357292863
RAB1B,140.1566418021675,7.141153202867073,0.3174865062153322
CDK9,65.91824633403193,6.064327733354692,0.3174876009164166
ZGPAT,49.20878742173904,5.64986797819292,0.3175470358771774
PTP4A2,187.37601648746568,7.5574714864815355,0.3175801527060285
PPP4C,177.3264877360293,7.478377199452351,0.31780793607574837
SARS1,87.95531423355048,6.4750088902547285,0.3182019765370785
WDR1,489.07411296362307,8.936856131492044,0.31824602092477516
ATP6V1F,50.20370885878443,5.678176408206083,0.31830477755894976
SLC39A7,49.31276249651396,5.6528524999869445,0.31832667214463395
PLEKHM2,106.95913499906432,6.754341512433515,0.31834670129131504
MAP7D1,209.31520219372078,7.716409325801685,0.31839329991079623
CSNK1D,236.55217254079795,7.892100590796278,0.31840676573197596
ARAP1,459.8880903284298,8.848272677679036,0.3184579190097233
USP19,59.34470262497343,5.91515522407611,0.3190051318080784
BRI3,195.01257557505565,7.614802406042584,0.3190298885106869
TTLL3,162.73481897687674,7.355217340076291,0.3193107017103082
ADPGK,99.73150231650287,6.654371125635966,0.31962708504529863
FBXW5,177.0605023439674,7.47622372085741,0.3199740269670567
UBA1,313.15650784248896,8.295339656011341,0.3202731963033613
NECAP2,60.55068544325947,5.943703017886047,0.3205383848314535
TAOK2,56.13253208054772,5.836240565630128,0.3209725576230467
SELENOO,49.834062332688234,5.667723621228361,0.3209908779296161
MORF4L1,154.37263635293485,7.279588633841948,0.320996752635599
EIF1B,58.00478421324985,5.882760030394092,0.32108598839755964
PPP1R18,692.7565998268102,9.438285780798155,0.32133506120693406
FERMT3,478.1486292118253,8.904329431052307,0.3215721819247456
RETREG2,184.67628901454503,7.536645783695275,0.3217522044250216
NSD1,57.59692631828104,5.872753085444898,0.3219204490679246
ZSWIM8,119.5207579808369,6.913137841266102,0.32215139979287266
DNAJA2,51.18929352977983,5.705681967664312,0.32223620633271854
EIF2S3,130.30315846820147,7.03675781013047,0.32225932648730043
NFYC,80.50584716696838,6.348831655779504,0.32231486725972947
GRK2,777.4203065012589,9.604405535693518,0.3223372124668459
TPRG1L,71.70496502035827,6.183981984006954,0.3224278439709853
PSMD2,101.45261838389777,6.678813045585015,0.3224474679167597
CHMP4A,47.3506199051516,5.5954624815564875,0.32266409736198004
PHF23,58.15012894531204,5.886309408483017,0.32295119319794874
ALKBH5,81.0819620731981,6.358993312180289,0.32303912210166785
SART1,115.29679540772871,6.861667533249014,0.3231516217442728
DOCK2,292.3356725259103,8.196408717558302,0.32318190501931465
ARHGAP45,967.975122064187,9.920315815440503,0.32321345721728023
PHB2,107.4999756912202,6.761550909217198,0.3232774896812826
LAMP1,220.70327767545922,7.792486289033512,0.32332146711443044
KMT2B,122.11086484884622,6.943814278744662,0.323432321810728
TNK2,172.16422408497854,7.435997088277329,0.3236069550458018
DLST,64.64724673882426,6.036662600300436,0.3237150172374328
ARFGAP2,75.73997289735662,6.2619063503042725,0.3239702364664993
RNASEK,324.8837571788286,8.348213636292646,0.324356046375836
WAC,154.15273863520423,7.277545352194419,0.324483144113714
ARPC2,721.6385421285929,9.497130393140319,0.324670256668351
CCNI,460.57622063831747,8.850425091290935,0.32492128213966515
TCIRG1,1081.5791032523748,10.080256730122557,0.32505300436788903
LRCH4,361.16533921152114,8.500504670517747,0.32547329773595324
APEH,54.920606301965755,5.805308097662539,0.32563885915632745
SASH3,293.3286664128248,8.201284251514673,0.32574499972601717
RTF2,164.3679164157618,7.369535549327955,0.32577434170156433
UNC45A,49.43186952124783,5.6562638022179055,0.3258405536697062
ATP2A3,402.3682038310728,8.655953555373694,0.32596941575059124
KDM2A,194.4945769865896,7.610984777547412,0.3261223579793337
DNAJB12,59.23067318517775,5.912426478588113,0.3261508290108103
YY1,61.34528955344033,5.96220865743455,0.3262951566733962
MKNK2,403.91323708539363,8.66146899694147,0.32632020870027817
SSU72,120.75475679995573,6.927834327401835,0.3264017810448536
RNF167,220.17479558512633,7.789043179523944,0.32642836673814163
ARHGAP4,423.9575408062169,8.731174892840693,0.3266252119948671
PSME3,71.05589061887063,6.171044471425474,0.3266865559489106
TBC1D1,111.63000101972506,6.815447356068141,0.3267341812506456
SLC25A3,167.8430870571128,7.399539302063044,0.3269110856510297
MAPRE1,111.93267540279673,6.819319158801419,0.3269737129697716
