gene,train_std,hdr90_coverage
PLEKHA5,0.6202579841391037,0.9
AEBP2,0.8720134953731566,0.88
PYROXD1,0.6259439248622556,0.92
RECQL,0.7424221584720371,0.84
GOLT1B,0.7199405431236485,0.9
SPX,0.47882104280584326,0.88
LDHB,0.9138577668782241,0.92
CMAS,0.6721099973957071,0.9
ST8SIA1,0.66581324822305,0.88
C2CD5,0.8228760221197575,0.86
ETNK1,0.7999061109424851,0.84
BCAT1,1.3025899135096095,0.96
IRAG2,0.8469509260059788,0.9
ENSG00000276842,0.9248919561887401,0.8
DNAI7,0.47567783956279136,0.96
ETFRF1,0.5123390047339866,0.88
KRAS,0.603994320922278,0.9
BHLHE41,0.6001628569768225,0.96
SSPN,0.387587230383044,0.9
ITPR2,0.5681776451257164,0.92
INTS13,0.6513546672081773,0.84
FGFR1OP2,0.8206143115376576,0.92
TM7SF3,0.6133124651484582,0.88
MED21,0.6027952593656478,0.86
ENSG00000275764,0.6417157437250891,0.82
STK38L,0.6675882056725413,0.92
BMAL2,0.45920092060834133,0.9
PPFIBP1,0.48609898131874524,0.88
MRPS35,0.6426234795782118,0.92
KLHL42,0.63973559489353,0.86
CCDC91,0.6986285303859259,0.9
FAR2,0.9198906106219988,0.94
ENSG00000257176,0.744285176212954,0.92
ENSG00000273680,0.38451463123451796,0.86
ERGIC2,0.7564644531190966,0.88
OVCH1-AS1,0.7365313145259993,0.88
TMTC1,1.4557704039116572,0.86
IPO8,0.7187447452270639,0.96
CAPRIN2,0.7813945831152828,0.88
DDX11,1.1998787449147026,0.88
SINHCAF,0.8872053925118673,0.84
DENND5B,0.768773530780272,0.92
ETFBKMT,0.5420418585742527,0.86
AMN1,0.6761997514569623,0.88
ENSG00000276900,0.8171793661173875,0.9
ENSG00000300510,0.67975589866172,0.94
H3-5,0.31715259710258953,0.92
ENSG00000306285,0.578620597037151,0.9
LINC02422,0.7613684054204602,0.94
ENSG00000298021,0.5245745915126766,0.9
RESF1,1.110705512515899,0.84
ENSG00000276136,1.1934055816920832,0.96
BICD1,0.7627757349870657,0.84
FGD4,0.850868063276498,0.9
DNM1L,0.6565294777408737,0.86
ENSG00000257511,0.3621019075334359,0.86
YARS2,0.5454151896266619,0.94
PKP2,0.6409707858738596,0.94
ALG10,0.35189428411186113,0.82
ALG10B,0.6616552848982697,0.86
CPNE8,0.7862356261569938,0.9
KIF21A,0.8789141898407553,0.86
ABCD2,0.7502909925642567,0.86
SLC2A13,0.5665348105840938,0.88
LINC02555,1.0194954878651585,0.92
LRRK2-DT,1.1052457042384454,0.92
LRRK2,1.2907485108242844,0.9
GXYLT1,0.7183739413728466,0.86
YAF2,0.618622172276129,0.88
PPHLN1,0.5881341901069087,0.86
ZCRB1,0.5483695351156086,0.82
PRICKLE1,0.4008488141904468,0.9
PUS7L,0.7932656592292694,0.8
IRAK4,0.7761930575814802,0.88
TWF1,0.9159662101303798,0.86
TMEM117,0.3327019412062446,0.84
NELL2,1.4906181075934748,0.86
ANO6,0.7006524095838068,0.88
LINC00938,0.7102653543714282,0.8
ARID2,0.6514215556558031,0.84
SCAF11,0.6376516700387316,0.86
SLC38A1,1.1604980394213344,0.86
SLC38A2,1.1410188138702464,0.92
SLC38A4-AS1,0.46307626035034366,0.82
AMIGO2,0.7169126303449523,0.88
PCED1B,1.038218129507291,0.92
PCED1B-AS1,0.9967254463144631,0.92
RPAP3,0.7387406199557994,0.86
RPAP3-DT,0.5773587254751131,0.9
RAPGEF3,0.5885413570033475,0.92
SLC48A1,0.5661736495384491,0.9
HDAC7,0.5273226769341959,0.86
ENSG00000268069,0.45945706100685124,0.88
VDR,0.7049265993337586,0.88
TMEM106C,0.7752083430868837,0.9
SENP1,0.5548788241497156,0.88
PFKM,0.7281088270821308,0.86
ASB8,0.6941273971577611,0.9
ENSG00000269514,0.43948400298855594,0.9
ZNF641,0.9692144410749534,0.9
KANSL2,0.6365365622451122,0.9
CCNT1,0.7697690311903662,0.92
ADCY6,0.42219660418776794,0.94
CACNB3,0.908700882321645,0.92
DDX23,0.4751237918541699,0.96
RND1,0.6643068279440015,0.96
CCDC65,0.6471116729906967,0.9
FKBP11,1.0087849137471498,0.88
ARF3,0.5723872393140116,0.92
WNT10B,1.089014281519635,0.88
WNT1,0.5281258781921606,0.86
PRKAG1,0.4277504134520374,0.92
KMT2D,0.6935036368847913,0.82
RHEBL1,0.5113195953498796,0.94
LMBR1L,0.5157422422611161,0.88
TUBA1B,0.6141073327534511,0.88
TUBA1A,1.4409790878146087,0.92
TUBA1C,0.5741145803437919,0.88
TROAP,1.3218102904227664,0.9
SPATS2,0.781322568357498,0.92
KCNH3,1.5565142853285876,0.96
MCRS1,0.5604690870893849,0.98
PRPF40B,0.5275387291431557,0.88
FMNL3,1.1699045378312378,0.86
TMBIM6,0.5503873975958515,0.9
NCKAP5L,0.6505435761981361,0.94
BCDIN3D,0.7168819147049218,0.94
FAIM2,0.4383681545707955,0.84
RACGAP1,0.8284624637449711,0.9
SMARCD1,0.5856664884282539,0.9
GPD1,0.8780347368290358,0.82
COX14,0.5130554534805397,0.9
CERS5,0.47657740507477836,0.84
LIMA1,0.8210962223840689,0.88
LARP4,0.6628658068329739,0.86
DIP2B,0.6508700642527301,0.9
ATF1,0.5955940396823844,0.86
TMT1A,0.8831143120898647,0.96
SLC11A2,0.6584387201557436,0.88
LETMD1,0.6291783618794728,0.88
CSRNP2,0.4993164863986602,0.88
TFCP2,0.5790883176619068,0.86
POU6F1,0.887133123736285,0.88
DAZAP2,0.48091883755551024,0.9
SMAGP,0.6801138906321152,0.92
BIN2,0.5784270152080233,0.96
GALNT6,0.7741904891928179,0.9
SLC4A8,0.7049785978274928,0.88
SCN8A,0.6006850890403909,0.92
ACVRL1,0.842747836572845,0.88
ACVR1B,0.7565786753749235,0.92
ENSG00000297800,0.5805865087375073,0.9
TAMALIN,1.478247006970649,0.9
NR4A1,2.5339939236481936,0.9
ATG101,0.5195061335603516,0.94
KRT7,0.7048304074504628,0.9
KRT86,0.9988988487885287,0.88
KRT81,0.5254942920433375,0.88
KRT6A,1.0068230478514355,0.84
KRT5,0.9810509405531959,0.94
KRT72,1.4597383598445461,0.92
KRT73-AS1,0.669325863078958,0.88
KRT73,1.1047689131871803,0.9
KRT2,0.8557188008532365,0.98
KRT1,1.7262519697874286,0.88
KRT4,1.3715206305194043,0.9
KRT8,1.1232931166886204,0.88
KRT18,1.0223404041307884,0.92
EIF4B,0.6679018881363215,0.92
TNS2-AS1,0.8948821482215499,0.78
TNS2,0.755297357443077,0.88
SPRYD3,0.820918214759723,0.9
IGFBP6,0.74217910558858,0.94
SOAT2,0.42863176439363365,0.86
CSAD,0.6386200525812155,0.86
ZNF740,0.7168967719364757,0.88
ITGB7,1.446718324693155,0.9
RARG,0.828922930428102,0.92
MFSD5,1.068620988100597,0.88
ESPL1,1.1186016230678824,0.94
PFDN5,0.9190903284779077,0.92
MYG1-AS1,0.35640338717191,0.86
MYG1,0.4814639238358624,0.88
AAAS,0.5629341573086076,0.92
SP1,0.6477091283605426,0.94
PRR13,0.5403353780237122,0.92
PCBP2,0.4042247626151105,0.88
MAP3K12,0.7246035216832294,0.88
TARBP2,0.6050240310104287,0.86
NPFF,0.6186418812852695,0.88
ATF7,0.41932327720827295,0.84
ATP5MC2,0.5967202078679639,0.86
CALCOCO1,0.3876428541348918,0.9
HOXC4,0.5753321660670573,0.92
SMUG1,0.7723339927943408,0.9
CBX5,0.7426313986377102,0.88
ENSG00000289154,0.4316805452461403,0.88
HNRNPA1,0.8152597950895037,0.86
NFE2,1.033886676249413,0.86
COPZ1,0.44021872036336684,0.88
GPR84-AS1,0.3219276367837739,0.88
GPR84,1.2576689929435712,0.94
ZNF385A,0.8731352335176231,0.86
ITGA5,0.6140500468793608,0.92
GTSF1,0.5961393926749334,0.92
NCKAP1L,0.4915297788410411,0.92
PDE1B,0.7495079939709972,0.96
PPP1R1A,1.1891010844508487,0.8
TESPA1,1.0640960107827824,0.94
TMT1B,1.5793420935162406,0.96
ITGA7,1.6642325825535476,0.88
BLOC1S1,0.8692870879864368,0.86
RDH5,0.6446201070856341,0.94
CD63,0.6712848357003717,0.88
CD63-AS1,0.5416882845703931,0.92
GDF11,0.7918257355803171,0.9
SARNP,0.6639850853484873,0.94
ORMDL2,0.612449703984565,0.84
DNAJC14,0.6228170882678383,0.88
TMEM198B,0.6081381758242274,0.9
MMP19,1.0434248529247692,0.94
PYM1,0.5263948688519863,0.92
DGKA,0.693381576989888,0.9
CDK2,0.8772189699448453,0.96
RAB5B,0.5066263713184663,0.86
SUOX,0.5905330121747271,0.88
IKZF4,0.5627427884094124,0.82
RPS26,1.2382111244722167,0.86
PA2G4,0.7423996766583819,0.94
RPL41,1.0042015659617165,0.92
ESYT1,1.0291461807138709,0.92
ZC3H10,0.6224163040527609,0.88
MYL6B,0.6236498665609497,0.92
MYL6,0.7179783539238908,0.9
SMARCC2,0.658200353218476,0.9
RNF41,0.4063106523629398,0.9
NABP2,0.6073789296265781,0.94
ANKRD52,0.688916568182588,0.88
COQ10A,0.807109819632619,0.92
CS,0.553060807444541,0.82
CNPY2-AS1,0.48760605962123493,0.86
CNPY2,0.576036669557181,0.88
PAN2,0.8928218873206459,0.86
IL23A,0.6108752305598517,0.9
STAT2,0.7550845543032125,0.86
TIMELESS,0.9655534474224474,0.9
SPRYD4,0.6235249135072058,0.88
RBMS2,0.6398098868572212,0.92
BAZ2A,0.6449946146763664,0.84
ATP5F1B,0.38038975076971693,0.92
PTGES3,0.7793074290370047,0.88
NACA,0.5603744187599949,0.9
PRIM1,0.6635663214727798,0.84
HSD17B6,0.6282175110294458,0.92
RDH16,0.6274613309276786,0.88
ZBTB39,0.6687782887383787,0.86
NEMP1,1.0002908853323402,0.9
NAB2,1.1999071736800793,0.88
STAT6,0.48316141267686996,0.94
LRP1,0.8759795419491642,0.9
SHMT2,0.7125655109702513,0.96
STAC3,0.7716383996409883,0.92
R3HDM2,0.6408595652355363,0.86
ENSG00000287200,0.4139927988207245,0.92
GLI1,0.8316220598290797,0.92
ARHGAP9,0.6709814788207318,0.94
MARS1,0.4334368800542361,0.9
DDIT3,1.3222555638834066,0.92
MBD6,0.5345920214422146,0.98
DCTN2,0.43952651320027736,0.92
KIF5A,0.6379240830879933,0.78
PIP4K2C,0.5246257286583367,0.94
DTX3,1.224545220443275,0.92
ARHGEF25,0.3832043341008713,0.92
OS9,0.4758971529471735,0.88
AGAP2,0.5489574266463699,0.9
TSPAN31,0.5108204390329576,0.96
CDK4,0.7159543966833454,0.9
MARCHF9,0.9144393569542472,0.92
METTL1,0.5260565198366135,0.96
EEF1AKMT3,0.5053167995478294,0.86
TSFM,0.5835799552652684,0.86
AVIL,1.6391305748155784,0.86
CTDSP2,0.6686650644030294,0.9
ATP23,0.580245417649707,0.9
GIHCG,0.5827528969592454,0.92
SLC16A7,0.8307905739004816,0.88
TAFA2,0.7373698244205594,0.92
USP15,0.795271461366443,0.88
MON2,0.6532416526603153,0.86
MIRLET7IHG,0.7946313594714287,0.92
ENSG00000275180,0.3616252302473447,0.94
PPM1H,0.7087070933740864,0.88
RPL14P1,0.6615622521800735,0.88
RXYLT1,0.41467365497704667,0.9
SRGAP1,0.6890906363624771,0.96
KICS2,0.6145637019465544,0.88
XPOT,0.6490954887088575,0.84
TBK1,0.7909934844428341,0.9
RASSF3,0.878487033916392,0.94
ENSG00000309059,0.849330350046014,0.94
GNS,0.714094434542591,0.94
TBC1D30,0.5635720531505692,0.86
LEMD3,0.8882179511214763,0.86
MSRB3,0.6816101949970701,0.88
LLPH,0.615744764159485,0.88
TMBIM4,0.9842199477983902,0.9
IRAK3,1.349472241695405,0.88
RBMS1P1,0.9093295360880171,0.86
ENSG00000300010,0.47432615685770113,0.9
HELB,0.7009415631408545,0.82
CAND1,0.7381425764650683,0.84
DYRK2,1.0320986208314928,0.86
IFNG,1.7990432889632382,0.94
MDM1,0.7158467341675763,0.86
LINC02384,1.389897897724053,0.86
ENSG00000273824,0.6615371686248028,0.88
RAP1B,0.7109426953674726,0.9
NUP107,0.6575616182155111,0.88
SLC35E3,0.8413605886392256,0.92
MDM2,0.8810632449099621,0.88
CPM,1.0394229018374173,0.96
CPSF6,0.6170606929062359,0.86
ENSG00000274979,0.46962757347718975,0.82
LYZ,1.0500647555968348,0.92
YEATS4,0.6898406922333723,0.82
FRS2,0.6460158120364518,0.86
CCT2,0.7189176909573987,0.8
ENSG00000305711,0.7091782756501201,0.9
RAB3IP,0.5540937337771931,0.96
PRANCR,0.35123248700233345,0.92
CNOT2,0.5522753276036905,0.92
KCNMB4,0.4473765814727183,0.92
PTPRB,0.5697943356387728,0.88
ZFC3H1,0.6051846386083157,0.78
THAP2,0.5684116255201427,0.9
TMEM19,0.7286780273715303,0.9
RAB21,0.6268560269940971,0.88
TBC1D15,0.7119702609493023,0.88
TRHDE-AS1,0.6085062254971255,0.92
ATXN7L3B,0.6811399203507492,0.94
CAPS2,0.323452198386601,0.84
GLIPR1,1.0420945283191745,1.0
GLIPR1-AS1,0.5483639839045125,0.94
KRR1,0.6880928190343284,0.86
PHLDA1,1.0635732746572075,0.9
NAP1L1,0.8416099957684073,0.9
BBS10,0.922718467085424,0.8
OSBPL8,1.0718174453428353,0.86
ZDHHC17,0.8846770724611176,0.86
E2F7,0.5183280497262628,0.94
PAWR,0.6335865991379028,0.84
PPP1R12A,1.0695314037049184,0.84
LIN7A,1.1034596145065818,0.96
ACSS3,0.9106824040678948,0.94
CCDC59,0.4883740799486172,0.92
METTL25,0.5475949387572735,0.92
TMTC2,0.6943968124118161,0.88
RLIG1,0.6898238469992258,0.86
CEP290,0.7376072684434126,0.86
TMTC3,0.5675048922926166,0.86
DUSP6,1.0969573582794512,0.86
ENSG00000274021,0.4260391492536372,0.94
ENSG00000286608,0.592652117372339,0.9
ENSG00000271327,0.4817211115802853,0.9
POC1B,0.6909440261077123,0.92
GALNT4,1.104748637088042,0.9
POC1B-AS1,0.5296519795796414,0.84
ATP2B1,1.0533799388609515,0.9
ATP2B1-AS1,1.145141245903727,0.9
LUM,0.5999570685884419,0.9
DCN,1.1980810161667346,0.88
LINC01619,0.6004450799022877,0.84
BTG1,0.8790245682167942,0.86
BTG1-DT,0.9438988261473257,0.86
LINC02397,0.8981966257812558,0.84
EEA1,0.7841152598304651,0.88
ENSG00000257252,0.4733411850549942,0.9
NUDT4,0.8166520162457345,0.88
UBE2N,0.5878852098291436,0.88
MRPL42,0.6515119947974419,0.86
SOCS2-AS1,0.5414552170446401,0.88
SOCS2,0.9745958084524055,0.86
ENSG00000300370,0.5149446729948611,0.98
CRADD,0.6229821337659165,0.88
PLXNC1,1.1648500070511216,0.92
ENSG00000258035,0.9148485909464131,0.84
CEP83,0.6584574505372649,0.86
TMCC3,0.7536310072170691,0.88
NDUFA12,0.5800224989523414,0.92
NR2C1,0.7209826636360624,0.9
FGD6,0.595574410006179,0.9
VEZT,0.810015412663363,0.86
METAP2,0.6641572609308667,0.88
USP44,0.3937217539165298,0.92
SNRPF,0.6653452148810082,0.88
AMDHD1,0.511755508613159,0.92
HAL,1.2537116920593823,0.94
ENSG00000257878,1.1555799156270636,0.88
LTA4H,0.724860255076513,0.94
ELK3,0.7182982490724381,0.86
CDK17,1.0702308577710073,0.88
NEDD1,0.8047287609596955,0.84
SLC9A7P1,0.49074120725084674,0.94
TMPO-AS1,0.4367828710388366,0.92
TMPO,0.8570569461046615,0.88
SLC25A3,0.5284646507623805,0.94
IKBIP,1.1008953610253613,0.92
APAF1,0.8237128686263954,0.88
BLTP3B,0.6783689059047221,0.86
ENSG00000280088,1.003956310493999,0.94
ENSG00000290576,0.616531303269285,0.86
ACTR6,0.7785114694984042,0.9
SCYL2,0.7281290266806908,0.9
GAS2L3,0.575283697650133,0.9
UTP20,0.7690342476287199,0.88
ARL1,0.5990240719030696,0.84
MYBPC1,1.4085878663920726,0.82
CHPT1,0.809654924110751,0.9
GNPTAB,0.9340698709804838,0.9
DRAM1,1.2621018712884147,0.96
WASHC3,0.5815878534455322,0.96
NUP37,0.5870724331151584,0.84
PARPBP,0.556594752697286,0.9
C12orf42,0.5217056848539436,0.9
STAB2,0.41960993944777647,0.9
NT5DC3,0.7521218332237147,0.96
HSP90B1,0.9576733631562219,0.94
UQCC6,0.396386072352244,0.86
TDG,0.6757464731822123,0.88
HCFC2,0.6779444197404713,0.9
NFYB,0.6742159107918108,0.88
TXNRD1,0.8856752670017465,0.86
RPL18AP3,0.8882657479458511,0.9
EID3,0.5512778169076382,0.82
CHST11,0.5197262652379904,0.94
ENSG00000289557,0.4850002483672476,0.84
NOPCHAP1,0.5192687114334694,0.92
WASHC4,1.0430804589486935,0.84
APPL2,0.6483109717790358,0.86
C12orf75,1.1365016915637476,0.96
NUAK1,0.893995559677897,0.9
CKAP4,1.024662581983567,0.94
ENSG00000277715,0.9203547432563647,0.94
TCP11L2,0.6832552886862248,0.92
ENSG00000290003,0.7663778671462695,1.0
POLR3B,0.4761034463061733,0.9
RIC8B,0.6521112129343682,0.84
TMEM263,0.9233696251428472,0.86
MTERF2,0.648291394253542,0.86
CRY1,0.9913163697281444,0.82
ABTB3,1.0898100570861713,0.82
PWP1,0.6208134520726295,0.92
PRDM4,0.6591066135088245,0.88
CMKLR1,0.9830029791569925,0.9
FICD,0.492404705059116,0.82
SART3,0.6020140411004021,0.9
ISCU,0.4340471299911584,0.94
TMEM119,1.6529424365631094,0.9
SELPLG,0.8526622726034085,0.96
ENSG00000257221,0.6108229256772619,0.86
CORO1C,0.5405963119661706,0.82
SSH1,0.8731154081492267,0.9
USP30,0.513735761089723,0.86
USP30-AS1,0.5044646289047947,0.92
ALKBH2,0.5372948817832948,0.92
UNG,0.9292412241904398,0.82
ACACB,0.6951770948706624,0.94
KCTD10,0.7482213360086151,0.9
UBE3B,0.4857411110082785,0.84
MMAB,0.6892991444092544,0.88
MVK,0.5869482224220798,0.96
FAM222A,0.5014265977082576,0.88
TRPV4,0.581536574184763,0.94
GLTP,0.5690452180602058,0.94
TCHP,0.5616848256526678,0.92
GIT2,0.789619134912294,0.94
ANKRD13A,0.6009016824759414,0.82
C12orf76,0.4846654994314094,0.78
ENSG00000277595,0.5528608102815962,0.78
ATP2A2,0.7204577030264427,0.9
ANAPC7,0.5550938703977065,0.94
ARPC3,0.753038426016303,0.92
GPN3,0.5230817378207324,0.92
FAM216A,0.4912807587810512,0.88
VPS29,0.6551151747435421,0.94
PPTC7,0.8407857975008677,0.8
TCTN1,0.6955838496784403,0.82
HVCN1,0.8412227846061355,0.86
PPP1CC,0.6641001168691233,0.84
MYL2,1.6076397806070077,0.86
PHETA1,0.7284711505823668,0.96
SH2B3,0.7868001926178397,0.9
ATXN2,0.6026648239334635,0.82
BRAP,0.3649682027148584,0.9
ACAD10,0.5187370820324524,0.9
ALDH2,0.7495137500733523,0.9
MAPKAPK5-AS1,0.5822747401965883,0.92
MAPKAPK5,0.5974128537882168,0.92
TMEM116,0.6970720085564441,0.9
ERP29,0.6518429786833019,0.92
NAA25,0.7494006207447409,0.86
TRAFD1,0.5096022051984657,0.92
HECTD4,0.7845304679977034,0.94
RPL6,0.6809008224715475,0.94
PTPN11,0.7518977053119078,0.88
RPH3A,1.7446427746982114,0.96
OAS1,1.037168474110048,0.9
OAS3,1.4729351429662492,0.82
OAS2,1.1450837899122637,0.92
DTX1,1.0204930321645935,0.94
DDX54,0.8512811743145382,0.92
RITA1,0.5410847438688589,0.92
TPCN1,0.7461783610267277,0.92
SLC8B1,0.5779463432924321,0.9
PLBD2,0.7313550300748657,0.92
SDS,1.5876305131874275,0.88
SDSL,0.6897963605466678,0.88
RBM19,0.9309210855901794,0.9
MED13L,0.7371872795351254,0.88
LINC00173,1.0152209544153765,0.94
MAP1LC3B2,0.551237441523484,0.92
SPRING1,0.6698713550386571,0.88
RNFT2,0.49631701405031764,0.92
HRK,0.7306325340819296,0.88
FBXW8,0.723682862328921,0.88
TESC,0.8798477849794584,0.88
FBXO21,0.7403683882778282,0.84
RFC5,0.6393699784924063,0.86
WSB2,0.7679259637408546,0.92
VSIG10,0.7508639308121071,0.88
PEBP1,1.027899981902695,0.9
TAOK3,0.46234271615282696,0.94
RPS2P5,1.2670095858154664,0.92
SUDS3,0.4256520682989148,0.84
ENSG00000275759,0.420377185815712,0.82
HSPB8,0.8511989524728214,0.88
PRKAB1,0.39743137777364035,0.9
CIT,1.1029305541454697,0.92
BICDL1,1.2264766177729063,0.84
RAB35,0.6093182297552026,0.92
RAB35-AS1,0.3910514791356574,0.86
GCN1,0.8691826410860165,0.84
RPLP0,0.7698582708722662,0.88
PXN-AS1,0.7604916956641687,0.82
PXN,0.6812199478456524,0.9
ENSG00000286067,1.016417838138542,0.82
PLA2G1B,0.5853631009552797,0.92
COX6A1,0.5059133894535854,0.92
TRIAP1,0.6157063477950971,0.86
GATC,0.5156516605127536,0.92
SRSF9,0.4463598342863979,0.88
DYNLL1,0.6552915947247799,0.88
NRAV,0.45026040107023424,0.92
COQ5,0.600855053958912,0.92
RNF10,0.65784701966391,0.9
ENSG00000289401,0.6486108251785322,0.86
POP5,0.6129660391433115,0.9
MLEC,0.6803199424080578,0.9
UNC119B,0.8114980983936086,0.82
ACADS,0.6386229810736326,0.98
SPPL3,0.33639010368242706,0.92
C12orf43,0.5520924581558128,0.92
OASL,1.141041034512459,0.88
P2RX7,1.0113642134174754,0.88
P2RX4,0.6379074788474635,0.92
CAMKK2,0.9935200679951417,0.94
ANAPC5,0.5289848600463387,0.94
RNF34,0.7247905627109688,0.94
KDM2B,0.9336222605860902,0.84
ORAI1,0.5797817520496962,0.92
MORN3,0.7851884859870004,0.86
TMEM120B,0.8619237279635035,0.84
RHOF,0.7342587505037893,0.9
LINC01089,0.9726155126747978,0.92
ENSG00000272849,0.6867088243589808,0.94
SETD1B,0.7283449030194261,0.9
HPD,1.5990973948956853,0.84
PSMD9,0.3707812436918127,0.88
CFAP251,0.3420291739986902,0.94
BCL7A,0.8479429651715102,0.94
MLXIP,0.7708685494656958,0.92
LRRC43,0.6118971346369331,0.88
VPS33A,0.579974023091847,0.9
CLIP1,0.6792413586608846,0.84
ZCCHC8,0.550718448660722,0.88
RSRC2,0.5379488542775142,0.94
KNTC1,0.7873252747835451,0.88
ENSG00000256249,0.606523998377243,0.86
HCAR2,1.6026789210836017,0.9
HCAR3,1.4909522943748454,0.92
DENR,0.6418160103007545,0.88
CCDC62,0.4005699657546179,0.82
HIP1R,1.2566994813347216,0.94
VPS37B,0.6131552530372795,0.9
ENSG00000280138,1.640667490090011,0.84
ABCB9,0.6204802271755794,0.96
OGFOD2,0.5239665403535209,0.92
ARL6IP4,0.509483524866343,0.94
PITPNM2,1.0233749006451804,0.92
MPHOSPH9,0.9632746924007527,0.86
ENSG00000280120,0.5814719731909062,0.84
MTRFR,0.6537878208874505,0.92
CDK2AP1,0.6185956797302923,0.9
SBNO1,0.7304219856431305,0.92
SBNO1-AS1,0.3204703897829557,0.94
KMT5A,0.46638839564199613,0.9
RILPL2,0.542674051212087,0.96
SNRNP35,0.6125935679069688,0.94
RILPL1,0.5683352587609865,0.96
TMED2-DT,0.4386946234270671,0.88
TMED2,0.6044023458461,0.86
DDX55,0.6235096287544886,0.82
EIF2B1,0.5524572692661178,0.9
GTF2H3,0.6898960825906745,0.86
TCTN2,0.550020500445868,0.84
ATP6V0A2,0.6209882107626716,0.92
DNAH10,0.8536792271717164,0.92
CCDC92,0.7141695749976347,0.96
DNAH10OS,0.42250053923838243,0.9
ZNF664,0.7840525397357063,0.9
NCOR2,0.7685519126678424,0.92
SCARB1,0.600333248188912,0.9
UBC,0.6336908853706664,0.92
DHX37,0.763496221091069,0.84
BRI3BP,0.892176227900248,0.84
AACS,0.6193999359107614,0.96
ENSG00000279233,0.47791875428838093,0.94
LINC00944,0.722700288642058,0.86
SLC15A4,0.6788594694792199,0.9
ENSG00000279500,0.8716681486936917,0.86
ENSG00000295225,1.4124970982254124,0.9
GLT1D1,1.2778797009249634,0.94
ENSG00000301564,0.5588469802796059,0.88
NLRP9P1,0.8101669533641301,0.92
TMEM132D,0.6537059146559481,0.9
STX2,0.7253999066932095,0.82
RAN,0.6228561204143872,0.86
ADGRD1,0.5723234418668496,0.88
SFSWAP,0.4402837783236672,0.92
ENSG00000295910,0.3928224236123519,0.98
MMP17,0.7020701096659225,0.86
ULK1,0.5060287857125031,0.82
ENSG00000279283,0.6789553564154152,0.84
PUS1,0.6630210256306955,0.88
EP400,0.8150170648659786,0.84
ENSG00000291171,0.5899355225323755,0.84
DDX51,0.9427555403060418,0.92
NOC4L,0.7345067630611958,0.94
LINC02361,0.655003896122583,0.96
FBRSL1,0.6192221546335129,0.92
ENSG00000280287,0.9319053384084587,0.82
ENSG00000279700,0.5599694499640553,0.84
POLE,0.9217218786940542,0.86
PXMP2,0.6726042482898228,0.9
PGAM5,0.6618547818946466,0.88
ANKLE2,0.4489390500550884,0.86
GOLGA3,0.5811901792133226,0.88
CHFR,0.4899466950931742,0.86
ENSG00000278949,0.5009346652932795,0.8
ZNF605,0.6492798375829979,0.86
ZNF26,0.7656519561603253,0.88
ZNF84,0.7401747529921393,0.84
ZNF140,0.3322641114861534,0.88
ZNF891,0.6090142116553321,0.82
ZNF10,0.6409522499782225,0.88
ZNF268,0.6102279444612319,0.88
MPHOSPH8,0.5337026592950244,0.86
PSPC1,0.38973923133177935,0.82
ZMYM5,0.814467893028184,0.92
ENSG00000275964,0.5471050623327511,0.98
ZMYM2,0.8524486683116763,0.86
GJB2,0.6745683880967891,0.88
GJB6,1.5584646286944825,0.88
CRYL1,0.5871024634544726,0.86
IFT88,0.47369768175534793,0.84
EEF1AKMT1,0.3959811451531646,0.9
XPO4,0.767078379299725,0.88
LATS2,0.6789314483610757,0.92
SAP18,0.38499937450942867,0.94
SKA3,0.6282811641111159,0.9
MRPL57,0.6051580021846099,0.9
ENSG00000291046,0.5332554158143361,0.9
LINC00539,0.7591078909262787,0.96
ZDHHC20,1.1322881145327286,0.88
MICU2,0.6772144615352979,0.78
FGF9,0.48770155994348996,0.88
FTH1P7,0.7823899751389966,0.92
SACS,0.808328148294641,0.92
MIPEP,0.5393239414058233,0.92
SPATA13,0.9185316183619437,0.88
PARP4,0.9285203646715122,0.88
CENPJ,0.6693824279611817,0.88
MTMR6,0.9154054966181068,0.86
NUP58,0.9591620206751799,0.86
RNF6,0.8551463400984356,0.92
CDK8,0.622766453708065,0.9
USP12,0.8968964096500046,0.92
ENSG00000309412,0.8136520375440247,0.92
RPL21,0.9968383601739454,0.92
RASL11A,0.8460982608520025,0.98
GTF3A,0.5390518277894543,0.88
MTIF3,0.5361953129725616,0.92
LNX2,0.6896806701496804,0.9
POLR1D,0.6410032195635978,0.86
FLT3,1.4806975354421574,0.9
PAN3-AS1,0.6246604945665456,0.94
PAN3,0.7242804450545346,0.86
FLT1,1.1330617287739302,0.88
POMP,0.42917550712337155,0.92
SLC46A3,1.1563690842668135,0.94
SLC7A1,0.929493014901309,0.96
UBL3,0.8590765446956132,0.88
KATNAL1,0.546810170875948,0.9
LINC00426,0.744027501256906,0.86
HMGB1,0.6296060415454429,0.92
USPL1,0.8975248252519749,0.84
ALOX5AP,1.0129630031495616,0.9
LINC00398,0.5500631941845089,0.9
